PROCESS_UUID	PROCESS_NAME	FLOW_UUID	FLOW_NAME	UNIT	
d1207240-9af9-316b-b1a9-b54e9b4b05cf	Rough green lumber processing, at sawmill, US PNW	f2ee1f11-92cc-341c-9cb6-b54252746d05	Rough green lumber, softwood, at sawmill, US PNW	kg	
c18e98c1-88a2-3a75-bdcd-f2a788bd74d8	Planed green lumber processing, at planer mill, US PNW	11528a34-4ebe-3227-babd-c6ada336fff2	Sawdust, from green lumber, at planer mill, US PNW	kg	
c18e98c1-88a2-3a75-bdcd-f2a788bd74d8	Planed green lumber processing, at planer mill, US PNW	0c2d3385-44c3-3615-b828-d1e7db79a167	Planer shavings, from green lumber, at planer mill, US PNW	kg	
c18e98c1-88a2-3a75-bdcd-f2a788bd74d8	Planed green lumber processing, at planer mill, US PNW	0c17fb1b-6448-35da-9844-ac5e927fa0e9	Surfaced green lumber, at planer mill, US PNW	kg	
6951704b-be4b-313d-9965-8561760f733f	Dry rough lumber, at kiln, US PNW	78fd643e-4bcc-3372-8703-ade5d6b1fc04	Dry rough lumber, at kiln, US PNW	kg	
5291fc77-bbb9-3917-83e7-6b456506e229	Planed dried lumber processing, at planer mill, US PNW	0b01c66e-67e3-38b3-9664-d2e16e673b55	Sawdust, from dried lumber, at planer mill, US PNW	kg	
5291fc77-bbb9-3917-83e7-6b456506e229	Planed dried lumber processing, at planer mill, US PNW	4a4066bc-1e3a-3df5-b41f-7d1fd01ed01e	Pulp chips, from dried lumber, at planer mill, US PNW	kg	
5291fc77-bbb9-3917-83e7-6b456506e229	Planed dried lumber processing, at planer mill, US PNW	ce4f8064-98b3-3714-a294-e437bc57767b	Planer shavings, from dried lumber, at planer mill, US PNW	kg	
dc72e285-719b-318b-9c9c-c838846a9cf4	Crude oil, in refinery	995ebc74-1c16-3ae7-9b0b-c5ace8786a9c	Petroleum refining coproduct, unspecified, at refinery	kg	
dc72e285-719b-318b-9c9c-c838846a9cf4	Crude oil, in refinery	30a64e63-3583-3f83-8d8d-0b6ea003b888	Bitumen, at refinery	kg	
0aaf1e13-5d80-37f9-b7bb-81a6b8965c71	Petroleum refining, at refinery	30a64e63-3583-3f83-8d8d-0b6ea003b888	Bitumen, at refinery	kg	
0aaf1e13-5d80-37f9-b7bb-81a6b8965c71	Petroleum refining, at refinery	471bcc19-36f7-3ad8-b3ae-e39d2ab5fe44	Petroleum refining, at refinery	kg	
1fe9b61c-f684-3584-a5e9-98677caee0f3	Soy biodiesel, production, at plant	9d4fa335-7916-3bf5-be4d-814cbb176908	Glycerin, at biodiesel plant	kg	
1fe9b61c-f684-3584-a5e9-98677caee0f3	Soy biodiesel, production, at plant	8bb065f1-654b-3f5c-b9cf-2d66d92e8c19	Soy biodiesel, production, at plant	kg	
323a15f8-5c89-3deb-aad5-78133e487bef	Ethanol, 85%, blended, at service station, 2022	e3ba395e-fd2f-3668-aee1-311195c02835	Ethanol, 85%, blended, at service station, 2022	kg	
64c379de-b24a-36d0-9170-d61d9d9d7278	Ethanol, 85%, at blending terminal, 2022	ec45ebbc-909d-347c-b810-ad895485bcba	Ethanol, 85%, at blending terminal, 2022	kg	
1975f735-687a-39ea-96e7-e890e5a5bb51	Ethanol, denatured, mixed feedstocks, at conversion facility, 2022	12710c09-7d00-3d32-b909-43b096657c03	Ethanol, denatured, mixed feedstocks, at conversion facility, 2022	kg	
da8e9d9f-c0e2-3c9b-9d0a-f7e5f1667639	Ethanol, denatured, at refueling station, 2022	6a14d14a-c3dd-3605-95b1-bc2abb3f6b51	Ethanol, denatured, at refueling station, 2022	kg	
18c37a18-0ddd-3944-b9b1-458410215233	Thermoforming, rigid polypropylene part, at plant	e60dcbad-cde4-3c69-8f30-649c401ad2e5	Polypropylene scrap, from PP thermoforming, at plant	kg	
18c37a18-0ddd-3944-b9b1-458410215233	Thermoforming, rigid polypropylene part, at plant	28543237-bc08-329b-8edc-99c31817a5df	Corrugate packaging, from PP thermoforming, for shipping	kg	
18c37a18-0ddd-3944-b9b1-458410215233	Thermoforming, rigid polypropylene part, at plant	894d8eff-5aa2-36a0-af0e-e0cadff322f9	Thermoforming, rigid polypropylene part, at plant	kg	
01152bc2-5e31-3b8c-a40f-42289905c771	Vacuum infusion, rigid composites part, at plant	c5c28cd9-6757-3278-9d9f-a80621ce6f81	Composite scrap, from composites vacuum infusion, at plant	kg	
01152bc2-5e31-3b8c-a40f-42289905c771	Vacuum infusion, rigid composites part, at plant	432025d7-a621-3e3e-8f5f-48eb0a2a0e1a	Vacuum infusion, rigid composites part, at plant	kg	
6693689e-5b52-3a89-8d2b-370235bafbed	Planed dried lumber processing, at planer mill, US SE	42f408e1-26cd-3ed2-9bdb-d406ec7b968d	Surfaced dried lumber, at planer mill, US SE	kg	
ddb25171-80c6-3e14-879b-4371febbc0ad	Open molding, rigid composites part, at plant	beaef37f-0158-3b88-b7fa-02b7243ced78	Plywood, from open molding, for shipping	kg	
ddb25171-80c6-3e14-879b-4371febbc0ad	Open molding, rigid composites part, at plant	03436c3c-f4c1-3ccb-abdc-bbfc9365745b	Surfaced dried lumber, from open molding, for shipping	kg	
ddb25171-80c6-3e14-879b-4371febbc0ad	Open molding, rigid composites part, at plant	42e4d830-97a8-36d4-8ebc-98cd55057fbd	Composite scrap, from composites open molding, at plant	kg	
ddb25171-80c6-3e14-879b-4371febbc0ad	Open molding, rigid composites part, at plant	f5f7593f-f4cd-38d6-a454-4f50b3ae0e31	Corrugate packaging, from open molding, for shipping	kg	
8e77036f-5c3e-37a9-b87d-d96ab62b50c8	Trim and saw process, at plywood plant, US SE	e00f3562-c739-394b-bf85-3f4f3b0c1536	Plywood, at plywood plant, US SE	kg	
ddb25171-80c6-3e14-879b-4371febbc0ad	Open molding, rigid composites part, at plant	f6ee09a8-e738-3681-ac66-0e5ce8d9eda9	Open molding, rigid composites part, at plant	kg	
9fe670f2-0846-377e-8b15-db170d54ac32	Injection molding, rigid LLDPE part, at plant	214111b8-2fa4-3692-a06e-8bf02a3ddac7	Corrugate packaging, from LDPE injection molding, for shipping	kg	
9fe670f2-0846-377e-8b15-db170d54ac32	Injection molding, rigid LLDPE part, at plant	c9d00a48-24b6-3c31-95a9-bfedb4487f3e	LLDPE scrap, from LLDPE injection molding, at plant	kg	
9fe670f2-0846-377e-8b15-db170d54ac32	Injection molding, rigid LLDPE part, at plant	dcb34c9b-2519-3942-af74-446eb6885972	Injection molding, rigid LLDPE part, at plant	kg	
21ca86bd-890c-3ede-a79c-09e42f9b9ca2	Secondary bonding application, rigid composites part, at plant	8bad5285-6bca-380a-89e1-adf554d134f0	Secondary bonding application, rigid composites part, at plant	kg	
89a2b59a-1ca2-34f5-acc8-a8eaaa6fa870	Injection molding, rigid polypropylene part, at plant	e01a765f-07dd-3e15-809c-292bbb5fb93e	Corrugate packaging, from PP injection molding, for shipping	kg	
89a2b59a-1ca2-34f5-acc8-a8eaaa6fa870	Injection molding, rigid polypropylene part, at plant	18408cfd-e758-3bf1-9363-063e9ab90c6f	Polypropylene scrap, from PP injection molding, at plant	kg	
89a2b59a-1ca2-34f5-acc8-a8eaaa6fa870	Injection molding, rigid polypropylene part, at plant	b0533308-3c5a-3a1a-a8e6-4a310e2084bf	Injection molding, rigid polypropylene part, at plant	kg	
ab334aaf-bfe1-3785-91c5-3de1dc34c01b	Compression molding, rigid composites part, at plant	f10fce4f-c95a-31db-9125-c688878426de	Composite scrap, from composites compression molding, at plant	kg	
ab334aaf-bfe1-3785-91c5-3de1dc34c01b	Compression molding, rigid composites part, at plant	66cf9eed-4786-30ff-bf36-42f5c3e6353a	Corrugate packaging, from compression molding, for shipping	kg	
ab334aaf-bfe1-3785-91c5-3de1dc34c01b	Compression molding, rigid composites part, at plant	b02afc35-d93c-3d91-a540-d73cbae63c20	Compression molding, rigid composites part, at plant	kg	
73b0cd92-2167-3036-b1bc-df05a09828fc	Open mold casting, rigid composites part, at plant	ecf67dd9-f87c-330d-a897-72d3a510da47	Composite scrap, from composites open mold casting, at plant	kg	
73b0cd92-2167-3036-b1bc-df05a09828fc	Open mold casting, rigid composites part, at plant	8bbd0d6c-f221-3c28-ab31-021e4dc68d9e	Open mold casting, rigid composites part, at plant	kg	
62993671-574c-3fc5-b66a-6be3bb21ad3d	Portland cement, at plant	277959d5-1a12-33d4-9d7f-1604f2227c09	Portland cement, at plant	kg	
f0810c41-81cd-3dea-83b2-7a66c7fd9362	copper sulfate; chemical reaction process; at processing plant	43330322-4a73-381c-a4e2-0c017f263032	copper sulfate; chemical reaction process; at processing plant	kg	
698dff49-7235-39e8-bef9-bd90bf7c35a1	ethoxyquin; chemical reaction process; at processing plant	1f9b4f1d-455b-3831-bcc3-00255b6fe112	ethoxyquin; chemical reaction process; at processing plant	kg	
0d63c2af-a739-3bad-971a-91850aff1af5	dicalcium phosphate; low-temperature endothermic process; at processing plant	4b9e0730-d0f6-360e-8c01-1e0a8d3edc8a	dicalcium phosphate; low-temperature endothermic process; at processing plant	kg	
51f92626-bf53-307b-9f7b-50c1c64ee887	Polyol ether, for flexible foam polyurethane production, at plant	9744d9d7-bb0d-3e42-b94c-8a1c2c147b62	Polyol ether, for flexible foam polyurethane production, at plant	kg	
8b7ca8cd-d3f5-32de-acd1-866da60df926	Methylene diphenyl diisocyanate, resin, at plant	9bb84f6b-2a9c-3bfe-b15d-99cc0af2a647	Methylene diphenyl diisocyanate, resin, at plant	kg	
e0368d96-44a3-3628-8220-e6ae975b0931	Carbon monoxide, at plant	0461a6e2-75a9-36af-8e1a-c9ad9dcdb99d	Carbon monoxide, at plant	kg	
49e563d8-0cea-3f97-96b8-15787be48b91	Limestone, at mine	8fe57bef-7504-3270-8dbd-13c0df6ddaac	Limestone, at mine	kg	
c11e9a47-4f90-3b07-8ea7-ffd845c572ab	Natural gas, extracted	f8f274bf-d047-3676-be1a-753ba2f6f965	Natural gas, extracted	kg	
dc8ba0cc-e7bb-3e8f-8d07-39f2e873dd24	Polystyrene, general purpose, at plant	c0512b8d-c990-342d-a347-ea31d784040d	Polystyrene, general purpose, at plant	kg	
0a075756-e4af-3da7-a521-c6f460e8470e	Ethylene dichloride-vinyl chloride monomer, at plant	d9aa7527-5ab6-3052-9b26-07e930d95ec6	Ethylene dichloride-vinyl chloride monomer, at plant	kg	
60e51fc8-f71e-329e-9e27-4313105cc465	Crude oil, at production	efeff2cc-8166-3237-b6a5-5fbf2cb1ffe1	Crude oil, at production	kg	
abb55ad3-70d1-3e05-8408-d657fb9c3feb	Paraxylene, at plant	491f0bfc-bb41-3b04-8e84-6628c2b42211	Paraxylene, at plant	kg	
5d274fc8-65f3-3f3a-a583-f12cace7c494	Butadiene, at plant	73397897-35ba-3539-b474-d4a12f1628d0	Butadiene, at plant	kg	
a2e7aa17-9318-3bb8-91d6-22a32a9e8019	Acrylonitrile, at plant	aa9ec257-b529-33c9-8028-a99566895383	Acrylonitrile, at plant	kg	
874dc726-50f1-300b-958f-9335fd1c53cd	White mineral oil, at plant	5b187fd4-1b60-3d48-83b7-bf743efcbd86	White mineral oil, at plant	kg	
e53e0de4-6c90-3519-850b-eb670f2c641b	Crude oil, extracted	67d71d59-8951-30d6-a5c8-2ddbe3cc92de	Crude oil, extracted	kg	
268e1ddf-197a-37d5-b229-e559c2d6c677	Toluene diisocyanate, at plant	774255e8-5f9c-3c30-893a-98cc7ac45991	Toluene diisocyanate, at plant	kg	
0aaf1e13-5d80-37f9-b7bb-81a6b8965c71	Petroleum refining, at refinery	5f96ad43-abab-3b62-bcf8-c71f9d6c7881	Petroleum refining coproduct, at refinery	kg	
66691548-5be9-3c87-bf87-2f38136bc7bf	EPS insulation board, at plant	34c5d9a7-8301-3088-9f4f-ee200cdccdf3	EPS insulation board, at plant	kg	
09f2356f-629a-3305-8411-99967cf4a9b3	Phenol resorcinol formaldehyde hardener, at plant	63eac414-b4bb-3e50-b3a0-f85e2b3ba3b3	Phenol resorcinol formaldehyde hardener, at plant	kg	
3a287ab1-de41-3e89-bf5a-be7f3b97281b	Melamine urea formaldehyde hardener, at plant	1161a48b-0650-3b74-9c13-09e121281ed8	Melamine urea formaldehyde hardener, at plant	kg	
e281027f-cf37-32f2-af55-234cb0cb4fa4	Polylactide Biopolymer Resin, at plant	5eac1623-b102-36ea-9601-17271ddda1f8	Polylactide Biopolymer Resin, at plant	kg	
71f1affd-f714-35df-8899-bd516a989f2a	Ethylene glycol, at plant 	4dbab98f-d541-3140-886d-3b4aaaa3e749	Ethylene glycol, at plant 	kg	
7b69255a-a7b2-318e-9433-54b7c4d13ece	Polyethylene terephthalate, resin, at plant	5f45d3f7-ccd5-32f1-88fa-a5885001d138	Polyethylene terephthalate, resin, at plant	kg	
91c096d9-987d-34c6-90c0-3c672b467086	Unsaturated polyester, resin, at plant	c25b6819-2963-3148-b431-c84062d99316	Unsaturated polyester scrap, resin, at plant	kg	
91c096d9-987d-34c6-90c0-3c672b467086	Unsaturated polyester, resin, at plant	b6fd2a6b-1140-3a94-a8df-34a5031ba57a	Unsaturated polyester, resin, at plant	kg	
401862df-2017-386b-807e-5892047e02be	Phenol resorcinol formaldehyde resin, at plant	00b08f68-2fb1-3f4f-bef3-e6f3f4d70de3	Phenol resorcinol formaldehyde resin, at plant	kg	
0991445e-ac72-30ac-9bef-aefcbd6be3cd	Methylene diphenyl diisocyanate resin, at plant, US PNW	964865f7-ecdf-3ba9-88bc-29746ccbf09f	Methylene diphenyl diisocyanate resin, at plant, US PNW	kg	
4b01543f-29f1-3797-a8d7-5957d97a7fd3	Methylene diphenyl diisocyanate resin, at plant, US SE	90203b24-a98a-30f4-9530-8dc988da41e4	Methylene diphenyl diisocyanate resin, at plant, US SE	kg	
fa755970-7ce9-3226-b268-2e1880bfc42e	Chlor-alkali electrolysis, chlorine for PVC, at plant	0bcf4ff4-9e43-380e-aba6-5722e03fad05	Chlor-alkali electrolysis, chlorine for PVC, at plant	kg	
dfa7acbc-4a41-3329-951d-b6cde899c91e	Sulfur, at plant	48187a93-fc4e-3c80-98c2-5b0eaafc07d4	Sulfur, at plant	kg	
a9114429-6fce-3296-b5d3-f0163e3fd76f	Glycerine, at plant	15a3f4f0-891f-34ed-8b59-ae817a22aff4	Glycerine, at plant	kg	
b15aa6b2-a8be-3afc-a149-0a1a13facb12	Recycled postconsumer HDPE pellet	c0e21190-462d-3466-b90f-a32b241a70f4	Recycled postconsumer HDPE pellet	kg	
cf1241fd-8c01-3412-9030-8650b8e75669	EPS virgin resin manufacture; batch suspension polymerization; industry average, at plant	cc5415fd-2095-31f1-8e53-c5fcd2fd8c54	EPS virgin resin; batch suspension polymerization; industry average, at plant	kg	
22ebc7fb-f03f-37dc-be57-b73d2c577414	Recycled postconsumer PET pellet	0cce541b-c427-3bc0-bc0b-349945225c9c	Recycled postconsumer PET pellet	kg	
42b2337d-39cb-37d5-b62a-5e1d87142486	phosphate fertilizer storage; average production mix, at US regional storehouse	7e0184de-1400-3ae1-8f34-9d279b4936f9	phosphate fertilizer mix; average production, at US regional storehouse	kg	
280bc9cc-af90-386e-acbf-c407ba0310d7	application of nitrogen fertilizer mix; at field	800e4d4c-c5cd-379a-8c0b-0090ca911aa6	emissions; application of nitrogen fertilizer mix; at field	kg	
6b946d9a-1c41-3562-a74a-087d472a1031	nitrogen fertilizer storage; average production mix, at US regional storehouse; as N	595dac66-60dc-3905-962a-bc08c52608cb	nitrogen fertilizer mix; average production, at US regional storehouse; as N	kg	
62191b65-affb-3656-91b4-d2652b4e2f80	application of lime fertilizer; at field	99d7f419-e235-3cc5-bb92-bf1cd7b5a699	emissions; application lime fertilizer; at field	kg	
9a933516-bef6-3b6c-80cb-b339638eeff6	lime fertilizer storage; at regional storehouse	f993d17c-ccf0-30bf-b2ba-abc2954cea95	lime; at regional storehouse	kg	
e60014c2-ffdf-3831-ae99-ac1c52a4a32e	potash fertilizer storage; average production mix, at US regional storehouse	5c75e620-cbe5-3216-aed2-d0c168b8f15a	potash fertilizer mix; average production, at US regional storehouse	kg	
fadc1941-94ca-3a5d-aea9-429cd0d76a08	Deposit containers, at collection, CRV	feb3d390-bacc-37ce-8568-1776c96a78a1	Deposit containers, at collection, CRV	kg	
b5c35450-2b29-3f72-b6bf-1836a9d55100	Mixed recyclables, sorted at MRF	2be6ce29-93cb-3106-8a99-4b9cf7dd27ef	Mixed recyclables, sorted at MRF	kg	
cd7fcea7-4b13-36ad-be07-e6fa09cb680b	Deposit containers, at collection	0fe54247-1f28-3597-bd5e-98431dc2f685	Deposit containers, at collection	kg	
f7b7280d-f372-3a4b-86cf-caa588ca67ea	Recycled postconsumer PET flake	83f59491-2195-3f40-a111-15459445aa9c	Recycled postconsumer PET flake	kg	
d9cadd89-4203-375a-903a-63197cd29c6a	Ethanol, denatured, forest residues, thermochem	80e4ff02-d959-3ec5-a5df-3ed385d7df0c	Sulfur, thermochemical process	kg	
0853441e-0b11-30f6-87c5-00ca7df78e21	Heat, indirect, heated zones, softwood, plywood veneer drying, AP-42	4b5cad63-18f1-30c7-ae7c-79f60094c8f0	Heat, indirect, heated zones, softwood, plywood veneer drying, AP-42	kg	
d9cadd89-4203-375a-903a-63197cd29c6a	Ethanol, denatured, forest residues, thermochem	2656bfd3-ed3c-3fb8-ab93-6597836a463b	Ethanol, denatured, forest residues, thermochem	kg	
d9cadd89-4203-375a-903a-63197cd29c6a	Ethanol, denatured, forest residues, thermochem	0cdd9079-9cf3-33c9-ab62-9d734c03f7df	Mixed Alcohols, thermochemical process	kg	
dacaeae9-aeed-3366-912d-6a31de09eef9	Nitrogen fertilizer, production mix, at plant	45f1fd00-2093-3e05-9b41-e942b9e8cec9	Nitrogen fertilizer, production mix, at plant	kg	
8504caf4-bea5-3ab2-b8f9-d4861e819f92	Corn grain, harvested and stored	510d2c9a-5542-30fb-b8e6-2d9460fe055c	Corn grain, harvested and stored	kg	
8e3e47ea-ed49-329e-8931-29115917bc81	Ethanol, denatured, corn dry mill	0a61808a-df04-3ec0-8c2b-93d4f5cf9fbf	Distillers dried grains with solubles, 2022	kg	
8e3e47ea-ed49-329e-8931-29115917bc81	Ethanol, denatured, corn dry mill	f4364ab6-cb8c-3b5c-a9d7-dfe57ac7bceb	Ethanol, denatured, corn dry mill	kg	
0898854c-e38f-3d23-880f-f8da7d65ca0c	Ethanol, denatured, switchgrass, biochemical	005db14f-6fc8-32d3-95a6-c7b8b8d30fb1	Ethanol, denatured, switchgrass, biochemical	kg	
0879167f-989b-3e3b-b9c5-3c07ea0a3f8e	Ethanol, denatured, corn stover, biochemical	7f49cac3-84a7-345a-abaa-c3671a78c38f	Ethanol, denatured, corn stover, biochemical	kg	
1654c887-0b9c-3434-b9c1-371e3adb3dde	Phosphorous fertilizer, production mix, at plant	91feb044-e771-35a3-a81f-ac076c5f9b83	Phosphorous fertilizer, production mix, at plant	kg	
7aa8e2ff-0e2f-3e6c-b168-ec5168b4be6a	Ethanol, denatured, wheat straw, biochemical	4f541c34-ea5e-3580-a001-80ed28198120	Ethanol, denatured, wheat straw, biochemical	kg	
136cbdd8-ef76-3834-904d-6fce42b2b660	Ethylene oxide, at plant	4cba2656-7694-3b28-9ced-2b49acaa0f7a	Ethylene oxide, at plant	kg	
0d1d9f2b-1295-328a-82a0-1f43b135007b	Soy-based polyol, at plant	c4f0f821-74ba-37a7-8ca7-b9a943897f6f	Soy-based polyol, at plant	kg	
d65a4cea-4732-3b43-b305-a876438bfe51	Soy-based resin, at plant	50823733-e9a7-3485-9248-d44dfc5dcd96	Soy-based resin, at plant	kg	
e2884390-2613-3d46-81d2-6051ecadc9c2	Ethylbenzene styrene, at plant	4a72778b-37b3-3c70-bcdc-b47701e7fe74	Ethylbenzene styrene, at plant	kg	
182abb98-80e5-3218-9474-ccacb504f7b4	Xylenes, mixed, at plant	ddf8108d-b0fd-3b97-b3dd-fab7d66e73fc	Xylenes, mixed, at plant	kg	
ced3ee5d-f820-3c02-bb17-c2f49f2997bf	Propylene, at plant	e86e8b04-8e64-3a17-95c3-04c07229f0ac	Propylene, at plant	kg	
faa85914-ec68-377e-aee5-0e0af4e27fc8	Chlorine, production mix, at plant	a1167c39-1c98-360a-b834-c22a9726c001	Chlorine, production mix, at plant	kg	
fa3871c0-d563-3300-9ec7-f26aafdabfa5	Propylene oxide, at plant	e3e36b0b-cd9f-3394-924d-2e565e97d38d	Propylene oxide, at plant	kg	
d1bf60a0-272b-3ef0-951c-7febc0546d58	Methylene diphenyl diisocyanate resin, at plant, CTR	8850417f-b844-34b8-8f39-b373e9783d52	Methylene diphenyl diisocyanate resin, at plant, CTR	kg	
391ccf45-4b61-37e9-a2f2-3e19afc0d4ef	Enzyme, Alpha-amylase, Novozyme Liquozyme	00b5c8b4-682d-3000-a2df-246e333f6344	Enzyme, Alpha-amylase, Novozyme Liquozyme	kg	
5dacfb93-571f-3502-bf9e-1ce678de151d	Sodium chloride, at plant	c28f9211-98eb-3509-95cc-771d8fefae51	Sodium chloride, at plant	kg	
3dd59224-ecba-3fb1-a2c9-9c01947b08b1	Enzyme, Cellulase, Novozyme Celluclast	644ee222-fe19-3f61-a4ed-5258d34ff2eb	Enzyme, Cellulase, Novozyme Celluclast	kg	
68f4d066-5043-34cc-a944-5041732f8e7a	Corn steep liquor	96adbc9c-2708-34ab-86af-18ae6560f616	Corn steep liquor	kg	
44a82a4a-95fd-3c31-9829-cf0763dd3a93	Polyol ether, for flexible foam polyurethane production, at plant, CTR	4ac24077-b1ac-38ac-8d0d-ef1e772ede6e	Polyol ether, for flexible foam polyurethane production, at plant, CTR	kg	
cfcb6755-e408-30e7-9ab6-165de9b7d11d	Polyvinyl chloride, resin, at plant, CTR	2bb0cd6b-941b-38da-856c-1b7bd0cc5f49	Polyvinyl chloride, resin, at plant, CTR	kg	
7095d0dc-7ae2-3d72-845e-9158ad075fc1	Polyol ether, for rigid foam polyurethane production, at plant, CTR	e788cf0b-9dbd-341c-9ab2-5a80db504bc0	Polyol ether, for rigid foam polyurethane production, at plant, CTR	kg	
5a782377-d196-304c-baec-fea559a4dfe2	Enzyme, Glucoamylase, Novozyme Spirizyme	d818c190-7b73-33b1-b0d4-9f4339e3b117	Enzyme, Glucoamylase, Novozyme Spirizyme	kg	
6f2532e9-d9c0-368e-89a2-0bd48adb4dab	Toluene diisocyanate, at plant, CTR	178c0a07-27f6-3f39-94cd-dc10874c8560	Toluene diisocyanate, at plant, CTR	kg	
9bdfa7ed-cc24-3b65-9fdf-7d7e62b3c007	Polyethylene, linear low density, resin, at plant, CTR	7a62c88b-00ba-36a0-8a4a-137367f3e282	Polyethylene, linear low density, resin, at plant, CTR	kg	
e4a61018-9f98-3049-95c1-33b1acaa904e	Acetic acid, at plant	2c696e73-bd01-3f7b-a6c5-a56dee44d66e	Acetic acid, at plant	kg	
0e42a306-ee2d-362e-8bc3-580000096459	Acrylonitrile-butadiene-styrene copolymer resin, at plant, CTR	fa5304ba-de40-35cf-a5d6-3e09d9b79205	Acrylonitrile-butadiene-styrene copolymer resin, at plant, CTR	kg	
2d57ab6d-6b06-32e6-a44b-8ffcd5d94176	Toluene, at plant	dc052870-f71b-3775-824c-2936683a57f5	Toluene, at plant	kg	
ce38752e-c414-3175-9482-ce663a909a0c	Polyethylene, high density, resin, at plant, CTR	fa2aabaa-cfb7-3ee7-b7b1-606d681ff15a	Polyethylene, high density, resin, at plant, CTR	kg	
097d2f2c-d006-3b27-84de-98e6a364e411	Corn wet mill, gluten drying, AP-42	28b025c1-5897-3e01-8aa2-166cd2c9f86d	Corn wet mill, gluten drying, AP-42	kg	
bc119cdf-7143-35e8-9adb-c3a92dc376b6	Soy oil, refined, at plant	52effa32-8328-32c3-87aa-ac40ebf3aff2	Soap stock, at plant	kg	
bc119cdf-7143-35e8-9adb-c3a92dc376b6	Soy oil, refined, at plant	f126c700-2f3b-3477-9e1d-e73f5741a8b7	Soy oil, refined, at plant	kg	
d1c572b0-c244-3193-81fb-3a64bfb13e4d	Polystyrene, high impact, resin, at plant, CTR	53cf5851-1608-3f85-8846-d15fceeb2de6	Polystyrene, high impact, resin, at plant, CTR	kg	
88aee762-4aa0-301f-b579-cca5d636aa0d	Soybean oil, crude, degummed, at plant	0a09b436-a529-3355-b5b7-120a90eac178	Soybean oil, crude, degummed, at plant	kg	
956b53b9-dd05-35ae-a072-69f1f6906290	Soybean grains, at field	8f745171-c4af-3e23-a468-fbde8d7af364	Soybean grains, at field	kg	
88aee762-4aa0-301f-b579-cca5d636aa0d	Soybean oil, crude, degummed, at plant	263fb8d0-8df5-3cee-834b-b7e2de1dac4a	Soy meal, at plant	kg	
e4822728-95ae-3360-9870-c363a214611e	Polyethylene terephthalate, resin, at plant, CTR	749ccf4c-514f-35fc-ad76-8cde2b3800e6	Polyethylene terephthalate, resin, at plant, CTR	kg	
ba5df01a-626b-35b8-859f-f1df42dd54a0	Polyethylene, low density, resin, at plant, CTR	0debe6c9-212b-3dda-9705-b0e78efe7161	Polyethylene, low density, resin, at plant, CTR	kg	
19b638bc-033c-3812-a020-18eb2ff8e8eb	Pyrolysis gasoline, at plant	f3d6e4c6-0323-3d9f-a843-b741d2a9b982	Pyrolysis gasoline, at plant	kg	
9a2fa4bc-32f7-31a1-99d4-7b8c6e0c9aa9	Natural gas, processed, for olefins production, at plant	5346e475-e7c4-38bf-b1b7-8c23549d2081	Natural gas, processed, for olefins production, at plant	kg	
b04c9662-b353-3d13-a485-296acbd68840	Petroleum refining, for olefins production, at plant	3b7c9d95-04b9-3278-9a85-c153903d594c	Petroleum refining, for olefins production, at plant	kg	
15761bf7-4eff-374b-b9e7-b44b790cc939	Ethylene, at plant	8a2f201e-cf8a-3017-9247-a4f98b9e1aba	Ethylene, at plant	kg	
21ed2ebb-54bf-324d-9865-af8265d2d49c	Palm kernel oil, processed, at plant	00de148e-2b26-385c-8ddb-7adb76d6bf61	Palm kernel oil, processed, at plant	kg	
13821cca-f344-37b9-a367-0467be778061	Polystyrene, general purpose, at plant, CTR	67b50031-6239-3514-a37f-2b17de803c88	Polystyrene, general purpose, at plant, CTR	kg	
8e32a674-5963-374d-92d1-466e2c78c91b	Polypropylene, resin, at plant, CTR	d0477b6a-115f-350d-bbb4-7f62243e3476	Polypropylene, resin, at plant, CTR	kg	
c7fec37a-a023-3563-84d6-fa33a6b19f2f	Corn wet milling, operations, AP-42	d6bfc1d8-069b-3604-9685-9ed45c6dfce4	Corn wet milling, operations, AP-42	kg	
e07beee7-4b4c-350a-bcaf-ec71882bbb69	Benzene, at plant	db548272-c05b-39c4-926e-ba9e10a29195	Benzene, at plant	kg	
4eaec911-05e8-304e-b7a6-98ce06fc9820	Hydrogen, liquid, synthesis gas, at plant	3a8cda88-d05e-3a52-82ff-e7aa2caefd0d	Hydrogen, liquid, synthesis gas, at plant	kg	
33f08f48-349e-31f1-b600-aa7e9713ca50	Ammonia, steam reforming, liquid, at plant	072a4586-44d6-3428-a15c-8e1e8a0031cc	Ammonia, steam reforming, liquid, at plant	kg	
363e9105-a6ea-356e-a537-06c9facf5b14	Aniline, at plant	2293e639-39a3-3cbf-99cc-8cf01797aa99	Aniline, at plant	kg	
c11f6f12-269d-3c4c-9ab0-6995cd5d8af2	Melamine urea formaldehyde resin, at plant	2319eed6-941a-32b8-967a-3f5e33019e0b	Melamine urea formaldehyde resin, at plant	kg	
fa60e60f-73f0-3e20-bb3a-073e4a9469cc	Polybutadiene, at plant	cba81a11-592f-3984-9f10-86b0607258d1	Polybutadiene, at plant	kg	
726dea3f-ddee-3b80-89d9-a86dc464308d	Scanner, packaging and information sheets	38d31926-8577-36d0-8c3b-d152010c9af8	Scanner, packaging and information sheets	kg	
84d335bb-f2ce-38dc-b81f-55d4eb7408c7	Office scanner	72617478-fdf2-3581-a069-d3ccf23ed07a	Office scanner	kg	
